date,aphanizomenon,askenasia,asplanchna,asterionella,aulacoseira,bosmina,centric_diatom,ceratium,chaoborus,chlorophyte,chlorophyte_colonial_dividing,chlorophyte_elongated,chlorophyte_frame,chlorophyte_square,chroococcales,chydorus,ciliate,ciliate_big,ciliate_blue,ciliate_green,ciliate_round,closterium,coelastrum_reticulatum,coelosphaerium,coleps,collotheca,conochilus,cosmarium,cryptophyte,cyanobacteria_colonial_blue,cyanobacteria_colonial_clathrate,cyanobacteria_colonial_probably,cyanobacteria_filamentous,cyclops,daphnia,daphnia_cucullata,diaphanosoma,didinium,dinobryon,dinoflagellate_diamond,dolichospermum,eudiaptomus,fragilaria,gonium,gymnodinium,kellicottia,keratella_cochlearis,keratella_quadrata,leptodora,limnoraphis,mallomonas_akrokomos,mallomonas_big,nauplius,oocystaceae,pandorina,paradileptus,pediastrum,pennate_diatom,peridinium,phacotus,plankton_x,plankton_y,plankton_z,planktosphaeria,polyarthra,protist_like_ciliate,rhodomonas,rotifer,rotifer_long,rotifer_z,scenedesmus,snowella,staurastrum,strombidium,synchaeta,synedra,synedra_angustissima,synura,tetraedron,tintinnid,trichocerca,uroglena,vorticella_epistylis_like
2021-10-26,5.2083333333333506e-05,1.388888888888e-05,5e-05,0.00010625000000000001,0.015279017857142942,8.333333333333e-06,9.027777777777e-05,0.00020625,0.0,0.00159027777777778,0.0017500000000000003,0.00022916666666666,2.0833333333330002e-05,0.00029166666666666,8.333333333333e-05,0.0,0.0,0.0,0.00038888888888888,1.388888888888e-05,0.00010416666666666,9.027777777777e-05,8.333333333333e-05,6.944444444444e-05,0.0,1.875e-05,4.1666666666665e-06,0.00023611111111110998,0.007777777777777781,0.00074305555555555,4.861111111111e-05,0.00113194444444444,0.0020647321428570583,0.0008458333333333349,0.001110416666666665,7.91666666666665e-05,0.0,0.0,0.00045,6.9444444444444405e-06,0.0,0.0001625,0.0514083333333335,0.0,8.333333333333e-05,5.625e-05,7.29166666666665e-05,0.0001020833333333335,2.083333333333e-06,0.0,2.777777777777e-05,0.0009375,0.0004,0.0006736111111110999,0.00013194444444444001,0.0002833333333333335,2.0833333333330002e-05,0.00016666666666666,2.777777777777e-05,1.388888888888e-05,0.0,0.0,5.555555555555e-05,1.388888888888e-05,3.9583333333333e-05,0.00010416666666666,0.00122222222222222,0.0013611111111111094,6.9444444444444405e-06,0.0,7.638888888888e-05,0.0,6.944444444444e-05,6.9444444444444405e-06,2.0833333333333e-05,6.9444444444444405e-06,0.0001333333333333335,3.472222222222e-05,0.0,2.0833333333330002e-05,1.04166666666665e-05,0.00012916666666666648,2.0833333333330002e-05
2021-10-27,2.91666666666665e-05,6.9444444444444405e-06,0.0001625,7.08333333333335e-05,0.014867441860465186,0.0,7.638888888888e-05,0.0002,0.0,0.0016527777777777801,0.00152083333333333,0.00014583333333333,4.1666666666660004e-05,0.00025,6.25e-05,0.0,6.9444444444444405e-06,0.0,0.00052777777777777,5.555555555555e-05,4.861111111111e-05,0.00010416666666666,6.25e-05,4.861111111111e-05,0.0,3.125e-05,0.0,0.00019444444444444,0.00783333333333333,0.00063888888888888,5.555555555555e-05,0.00152777777777778,0.0019272609819121092,0.0006229166666666651,0.000616666666666665,3.125e-05,0.0,0.0,0.00035000000000000005,0.0,0.0009636304909560546,0.00014166666666666651,0.03528125,0.0,4.861111111111e-05,6.66666666666665e-05,6.04166666666665e-05,6.875e-05,2.083333333333e-06,2.083333333333e-06,2.777777777777e-05,0.0008819444444444401,0.00040625000000000004,0.0005972222222222099,4.861111111111e-05,0.0003020833333333335,1.388888888888e-05,0.00025694444444443996,6.25e-05,4.1666666666660004e-05,0.0,2.0833333333330002e-05,2.777777777777e-05,6.9444444444444405e-06,6.04166666666665e-05,0.00020833333333332999,0.0011458333333333299,0.0013208333333333349,0.0,0.0,6.944444444444e-05,0.0,5.555555555555e-05,1.388888888888e-05,1.4583333333333e-05,4.1666666666660004e-05,8.95833333333335e-05,3.472222222222e-05,2.777777777777e-05,6.9444444444444405e-06,1.04166666666665e-05,6.875e-05,3.472222222222e-05
2021-10-28,2.5e-05,3.472222222222e-05,0.00012083333333333351,6.25e-05,0.018095863970588415,1.25e-05,6.944444444444e-05,0.00010833333333333349,0.0,0.00158333333333333,0.0016875000000000002,0.00019444444444444,2.0833333333330002e-05,0.00038194444444444,9.722222222222e-05,0.0,0.0,0.0,0.00043055555555555,2.0833333333330002e-05,5.555555555555e-05,0.00015972222222222,6.25e-05,3.472222222222e-05,0.0,1.875e-05,4.1666666666665e-06,0.00020833333333332999,0.00702083333333333,0.00069444444444444,6.9444444444444405e-06,0.0011458333333333299,0.0018402573529411308,0.0006395833333333351,0.0004958333333333335,2.0833333333333e-05,0.0,0.0,0.0003333333333333335,2.0833333333330002e-05,0.0009201286764704552,0.00018541666666666652,0.0507625,6.9444444444444405e-06,8.333333333333e-05,4.5833333333333e-05,4.5833333333333e-05,7.70833333333335e-05,4.1666666666665e-06,0.0,1.388888888888e-05,0.00102083333333333,0.00034583333333333346,0.00060416666666666,2.777777777777e-05,0.0002625,3.472222222222e-05,0.00020138888888888,2.777777777777e-05,2.777777777777e-05,0.0,6.9444444444444405e-06,6.25e-05,6.9444444444444405e-06,4.16666666666665e-05,0.000125,0.00096527777777777,0.001227083333333335,0.0,0.0,5.555555555555e-05,0.0,6.944444444444e-05,2.777777777777e-05,2.29166666666665e-05,1.388888888888e-05,0.0001541666666666665,4.861111111111e-05,4.1666666666660004e-05,4.1666666666660004e-05,1.04166666666665e-05,9.375e-05,2.777777777777e-05
2021-10-29,2.91666666666665e-05,0.0,0.0001395833333333335,7.91666666666665e-05,0.019406015037594086,4.1666666666665e-06,9.027777777777e-05,0.00011875,4.1666666666665e-06,0.00148611111111111,0.0015625,0.0001875,6.9444444444444405e-06,0.00024305555555555002,9.722222222222e-05,0.0,0.0,0.0,0.00047916666666666,1.388888888888e-05,5.555555555555e-05,0.00015277777777777,0.00010416666666666,6.9444444444444405e-06,0.0,4.16666666666665e-05,4.1666666666665e-06,0.00023611111111110998,0.0072708333333333305,0.00058333333333333,6.944444444444e-05,0.00125,0.0015056390977443788,0.0006125,0.0005062500000000001,8.333333333333e-06,2.083333333333e-06,0.0,0.0002875,6.9444444444444405e-06,0.0013383458646615365,0.0002020833333333335,0.0363125,6.9444444444444405e-06,0.00011111111111111,8.33333333333335e-05,6.25e-05,0.0001125,1.66666666666665e-05,2.083333333333e-06,2.777777777777e-05,0.0008680555555555501,0.00035000000000000005,0.00054166666666666,9.027777777777e-05,0.0003520833333333335,6.9444444444444405e-06,0.00023611111111110998,2.777777777777e-05,3.472222222222e-05,0.0,1.388888888888e-05,3.472222222222e-05,2.777777777777e-05,2.91666666666665e-05,0.00016666666666666,0.00072222222222222,0.001416666666666665,0.0,0.0,8.333333333333e-05,0.0,5.555555555555e-05,6.9444444444444405e-06,1.4583333333333e-05,3.472222222222e-05,0.0001145833333333335,3.472222222222e-05,2.777777777777e-05,1.388888888888e-05,3.75e-05,0.0001020833333333335,2.0833333333330002e-05
2021-10-30,3.3333333333333e-05,6.9444444444444405e-06,0.00013125,7.70833333333335e-05,0.023597175615212764,1.04166666666665e-05,0.00013888888888888,0.00011875,0.0,0.00136805555555556,0.0016875000000000002,0.00020833333333332999,1.388888888888e-05,0.00022916666666666,0.00010416666666666,0.0,0.0,0.0,0.00034027777777776997,6.9444444444444405e-06,4.1666666666660004e-05,0.00011805555555555,6.25e-05,2.777777777777e-05,0.0,7.08333333333335e-05,0.0,0.00014583333333333,0.0060625,0.00045833333333333,3.472222222222e-05,0.00115277777777778,0.0008308864653243409,0.000620833333333335,0.00069375,2.5e-05,0.0,6.9444444444444405e-06,0.00025,6.9444444444444405e-06,0.00033235458612954495,0.00019375,0.028575,0.0,6.944444444444e-05,3.75e-05,6.45833333333335e-05,9.375e-05,2.083333333333e-06,0.0,1.388888888888e-05,0.00077777777777777,0.0002958333333333335,0.0005486111111111,9.027777777777e-05,0.00027291666666666653,2.0833333333330002e-05,0.0003125,5.555555555555e-05,6.9444444444444405e-06,0.0,3.472222222222e-05,1.388888888888e-05,1.388888888888e-05,4.16666666666665e-05,9.722222222222e-05,0.00048611111111111,0.001310416666666665,0.0,0.0,9.027777777777e-05,0.0,2.777777777777e-05,4.1666666666660004e-05,2.7083333333333e-05,4.861111111111e-05,0.0001729166666666665,2.777777777777e-05,1.388888888888e-05,4.1666666666660004e-05,1.04166666666665e-05,9.375e-05,4.861111111111e-05
2021-10-31,4e-05,0.0,0.000134,8.2e-05,0.030233362318840724,2e-06,7.333333333333e-05,5.7999999999999994e-05,0.0,0.00142666666666667,0.00147333333333333,0.00020666666666666,6.66666666666667e-06,0.00018666666666666002,7.333333333333e-05,0.0,0.0,0.0,0.00028666666666666,1.333333333333e-05,4.666666666666e-05,0.00015333333333333,5.333333333333e-05,2e-05,0.0,5.7999999999999994e-05,2e-06,0.00010666666666666,0.007533333333333329,0.00056,6.66666666666667e-06,0.00106,0.0012663188405796404,0.00075,0.000604,3e-05,0.0,0.0,0.000292,0.0,0.0012663188405796404,0.000196,0.048224,1.333333333333e-05,4e-05,8.6e-05,9.599999999999999e-05,0.000106,5.999999999999999e-06,5.999999999999999e-06,2e-05,0.0007133333333333299,0.000336,0.00065999999999999,6.666666666666e-05,0.000274,2e-05,0.00022,3.333333333333e-05,3.333333333333e-05,0.0,6.66666666666667e-06,4e-05,0.0,7.2e-05,0.00017333333333333,0.00068666666666666,0.001358,0.0,0.0,6.666666666666e-05,0.0,8e-05,2.666666666666e-05,2e-05,2e-05,0.00021799999999999999,4.666666666666e-05,3.333333333333e-05,6.66666666666667e-06,1.1999999999999999e-05,8.4e-05,4e-05
2021-11-01,7.08333333333335e-05,1.388888888888e-05,0.00018958333333333351,9.79166666666665e-05,0.026638589255499442,0.0,5.555555555555e-05,8.33333333333335e-05,0.0,0.00129166666666667,0.00154166666666667,0.00022916666666666,1.388888888888e-05,0.00016666666666666,0.00011805555555555,0.0,0.0,0.0,0.00044444444444444,6.9444444444444405e-06,4.861111111111e-05,0.00016666666666666,8.333333333333e-05,6.9444444444444405e-06,0.0,6.875e-05,2.083333333333e-06,0.00010416666666666,0.0056388888888888895,0.00038194444444444,0.0,0.00088888888888888,0.002049122250422859,0.0008020833333333351,0.0005812500000000001,1.875e-05,0.0,0.0,0.0002041666666666665,0.0,0.0023643718274110443,0.0002020833333333335,0.03359791666666665,6.9444444444444405e-06,9.722222222222e-05,3.75e-05,6.875e-05,7.91666666666665e-05,2.083333333333e-06,4.1666666666665e-06,0.0,0.0005138888888888799,0.0002625,0.00058333333333332,4.1666666666660004e-05,0.0001916666666666665,4.1666666666660004e-05,0.00026388888888888003,1.388888888888e-05,3.472222222222e-05,0.0,6.9444444444444405e-06,2.0833333333330002e-05,1.388888888888e-05,3.9583333333333e-05,9.027777777777e-05,0.00039583333333332996,0.001327083333333335,0.0,6.9444444444444405e-06,3.472222222222e-05,0.0,4.861111111111e-05,3.472222222222e-05,1.4583333333333e-05,6.944444444444e-05,0.00021874999999999998,5.555555555555e-05,1.388888888888e-05,2.0833333333330002e-05,8.333333333333e-06,5.83333333333335e-05,5.555555555555e-05
2021-11-02,0.00010833333333333349,0.0,0.0002666666666666665,8.33333333333335e-05,0.032733238636363904,2.083333333333e-06,2.777777777777e-05,4.79166666666665e-05,0.0,0.00117361111111111,0.00138194444444444,0.00021527777777777002,1.388888888888e-05,0.00024305555555555002,9.027777777777e-05,0.0,0.0,0.0,0.00029166666666666,0.0,5.555555555555e-05,0.00011111111111111,4.1666666666660004e-05,0.0,0.0,6.45833333333335e-05,2.083333333333e-06,0.00013194444444444001,0.00579861111111111,0.00040972222222222,2.777777777777e-05,0.00096527777777777,0.0006579545454543688,0.0005729166666666649,0.0006833333333333349,1.875e-05,0.0,0.0,0.0002666666666666665,0.0,0.002796306818181719,0.0002,0.02958125,0.0,0.00010416666666666,4.79166666666665e-05,5.41666666666665e-05,0.0001166666666666665,2.0833333333333e-05,6.25e-06,2.777777777777e-05,0.00045833333333333,0.00029374999999999996,0.0005555555555555399,2.777777777777e-05,0.00021250000000000002,4.1666666666660004e-05,0.00025694444444443996,6.9444444444444405e-06,1.388888888888e-05,0.0,2.777777777777e-05,1.388888888888e-05,0.0,5.83333333333335e-05,0.00011111111111111,0.00035416666666666,0.0015416666666666651,0.0,0.0,9.027777777777e-05,0.0,3.472222222222e-05,6.9444444444444405e-06,1.66666666666665e-05,2.777777777777e-05,0.00023958333333333348,4.861111111111e-05,4.1666666666660004e-05,1.388888888888e-05,2.7083333333333e-05,5.2083333333333506e-05,3.472222222222e-05
2021-11-03,0.0001125,2.777777777777e-05,0.00027291666666666653,0.0001541666666666665,0.03807429941002974,2.083333333333e-06,4.861111111111e-05,7.08333333333335e-05,0.0,0.00116666666666667,0.00144444444444444,0.00017361111111111,0.0,0.00021527777777777002,0.00010416666666666,0.0,0.0,0.0,0.00029861111111111,0.0,4.861111111111e-05,0.000125,6.944444444444e-05,6.9444444444444405e-06,0.0,0.0001020833333333335,1.04166666666665e-05,0.00010416666666666,0.00503472222222222,0.00039583333333332996,6.9444444444444405e-06,0.0008750000000000001,0.0007393067846605622,0.00056875,0.000716666666666665,8.333333333333e-06,0.0,6.9444444444444405e-06,0.0002770833333333335,2.777777777777e-05,0.0029572271386430473,0.0002229166666666665,0.036887500000000004,0.0,9.722222222222e-05,8.125e-05,7.91666666666665e-05,0.0001020833333333335,6.25e-06,6.25e-06,2.0833333333330002e-05,0.0005,0.0003375,0.0005902777777777701,4.861111111111e-05,0.00020625,4.1666666666660004e-05,0.00025694444444443996,6.9444444444444405e-06,2.0833333333330002e-05,0.0,2.0833333333330002e-05,1.388888888888e-05,0.0,8.125e-05,0.00011111111111111,0.00045138888888888,0.0014958333333333351,6.9444444444444405e-06,0.0,9.722222222222e-05,0.0,5.555555555555e-05,2.0833333333330002e-05,2.29166666666665e-05,1.388888888888e-05,0.0002583333333333335,2.0833333333330002e-05,1.388888888888e-05,4.1666666666660004e-05,1.4583333333333e-05,5e-05,0.00011111111111111
2021-11-04,0.0001166666666666665,6.9444444444444405e-06,0.0002958333333333335,0.0001666666666666665,0.03653446108815447,2.083333333333e-06,6.25e-05,5.625e-05,0.0,0.00104861111111111,0.00126388888888889,0.00018055555555555,6.9444444444444405e-06,0.00017361111111111,5.555555555555e-05,0.0,0.0,0.0,0.00032638888888888003,1.388888888888e-05,4.1666666666660004e-05,0.000125,6.25e-05,6.9444444444444405e-06,0.0,7.29166666666665e-05,1.04166666666665e-05,0.000125,0.00459027777777778,0.00036111111111111,2.777777777777e-05,0.00098611111111111,0.002077789256198272,0.00064375,0.00079375,1.04166666666665e-05,0.0,0.0,0.0003104166666666665,1.388888888888e-05,0.0032898329889806187,0.0002541666666666665,0.02731875,0.0,6.944444444444e-05,6.875e-05,9.166666666666649e-05,0.00012083333333333351,4.1666666666665e-06,2.083333333333e-06,1.388888888888e-05,0.00027777777777776997,0.0003895833333333335,0.00051388888888888,0.00011111111111111,0.0001666666666666665,2.0833333333330002e-05,0.00025,6.9444444444444405e-06,1.388888888888e-05,0.0,6.9444444444444405e-06,1.388888888888e-05,0.0,8.95833333333335e-05,6.944444444444e-05,0.0003125,0.0011770833333333349,0.0,0.0,2.777777777777e-05,0.0,5.555555555555e-05,0.0,4.5833333333333e-05,3.472222222222e-05,0.0002145833333333335,6.25e-05,6.9444444444444405e-06,2.777777777777e-05,2.91666666666665e-05,4.3750000000000006e-05,3.472222222222e-05
2021-11-05,0.0001395833333333335,6.9444444444444405e-06,0.00024791666666666647,0.00023125,0.04587240338164266,2.083333333333e-06,3.472222222222e-05,0.0001020833333333335,2.083333333333e-06,0.00104861111111111,0.00136111111111111,0.00011805555555555,6.9444444444444405e-06,0.00020138888888888,4.1666666666660004e-05,0.0,6.9444444444444405e-06,0.0,0.00020833333333332999,2.0833333333330002e-05,2.0833333333330002e-05,0.00020833333333332999,6.25e-05,0.0,0.0,9.166666666666649e-05,2.0833333333333e-05,3.472222222222e-05,0.00520138888888889,0.00029166666666666,0.0,0.00078472222222222,0.0008855676328501884,0.000504166666666665,0.000722916666666665,2.7083333333333e-05,0.0,0.0,0.0003520833333333335,1.388888888888e-05,0.002125362318840503,0.00018958333333333351,0.03429583333333335,0.0,6.25e-05,9.58333333333335e-05,0.00013125,0.0001354166666666665,1.66666666666665e-05,1.25e-05,6.9444444444444405e-06,0.00036111111111111,0.0003291666666666665,0.00052083333333332,0.000125,0.0002041666666666665,6.25e-05,0.00020833333333332999,1.388888888888e-05,6.9444444444444405e-06,0.0,6.9444444444444405e-06,1.388888888888e-05,0.0,7.29166666666665e-05,6.944444444444e-05,0.0005347222222222201,0.0014604166666666648,6.9444444444444405e-06,0.0,6.9444444444444405e-06,0.0,2.777777777777e-05,6.9444444444444405e-06,3.3333333333333e-05,1.388888888888e-05,0.00020625,3.472222222222e-05,3.472222222222e-05,2.777777777777e-05,3.9583333333333e-05,4.3750000000000006e-05,4.861111111111e-05
2021-11-06,0.0001666666666666665,6.9444444444444405e-06,0.00027291666666666653,0.0003229166666666665,0.051552317792068765,8.333333333333e-06,3.472222222222e-05,0.00011041666666666649,0.0,0.00105555555555556,0.0012361111111111101,0.00015972222222222,1.388888888888e-05,0.000125,9.027777777777e-05,0.0,0.0,0.0,0.00033333333333333,3.472222222222e-05,4.1666666666660004e-05,0.0001875,4.861111111111e-05,0.0,0.0,0.0001145833333333335,2.29166666666665e-05,6.25e-05,0.00543055555555556,0.00044444444444444,4.861111111111e-05,0.0006875,0.001066599678456424,0.0004958333333333335,0.0006625,1.875e-05,0.0,0.0,0.00041875,4.1666666666660004e-05,0.0026664991961413156,0.00025624999999999997,0.03214375,0.0,2.777777777777e-05,0.0001125,0.00014166666666666651,0.00012916666666666648,2.083333333333e-06,2.083333333333e-06,0.0,0.00032638888888888003,0.0003666666666666665,0.00043749999999999,7.638888888888e-05,0.00022083333333333352,4.861111111111e-05,0.00021527777777777002,0.0,2.777777777777e-05,0.0,2.0833333333330002e-05,1.388888888888e-05,0.0,4.79166666666665e-05,7.638888888888e-05,0.0005625,0.0014569444444444443,0.0,0.0,3.472222222222e-05,0.0,4.861111111111e-05,6.9444444444444405e-06,5e-05,1.388888888888e-05,0.0002,2.777777777777e-05,6.9444444444444405e-06,2.777777777777e-05,3.3333333333333e-05,4.5833333333333e-05,7.638888888888e-05
2021-11-07,0.00016875,1.388888888888e-05,0.0004041666666666665,0.0003520833333333335,0.06474074404761966,1.04166666666665e-05,3.472222222222e-05,0.00012916666666666648,2.083333333333e-06,0.001125,0.0013124999999999999,0.00013888888888888,6.9444444444444405e-06,0.00016666666666666,7.638888888888e-05,0.0,6.9444444444444405e-06,0.0,0.00032638888888888003,0.0,2.777777777777e-05,0.00019444444444444,6.944444444444e-05,6.9444444444444405e-06,0.0,0.00012708333333333349,2.29166666666665e-05,3.472222222222e-05,0.00445833333333333,0.00043055555555555,3.472222222222e-05,0.00065277777777777,0.0007730238095236,0.00059375,0.0011,1.25e-05,0.0,6.9444444444444405e-06,0.00053125,2.0833333333330002e-05,0.0021258154761902475,0.00030833333333333353,0.02683125,0.0,3.472222222222e-05,0.0001395833333333335,0.00019583333333333348,0.0001395833333333335,1.66666666666665e-05,1.875e-05,6.9444444444444405e-06,0.00021527777777777002,0.0004229166666666665,0.00046527777777776,4.1666666666660004e-05,0.0002229166666666665,4.861111111111e-05,0.00013888888888888,6.9444444444444405e-06,1.388888888888e-05,0.0,2.0833333333330002e-05,2.0833333333330002e-05,0.0,3.9583333333333e-05,0.00011111111111111,0.00070833333333333,0.0013187499999999998,6.9444444444444405e-06,0.0,4.1666666666660004e-05,0.0,2.0833333333330002e-05,2.0833333333330002e-05,3.9583333333333e-05,2.0833333333330002e-05,0.0001833333333333335,3.472222222222e-05,1.388888888888e-05,6.9444444444444405e-06,3.9583333333333e-05,5.625e-05,6.25e-05
2021-11-08,0.00020625,1.388888888888e-05,0.0003833333333333335,0.00024583333333333347,0.06774638619201745,6.25e-06,4.861111111111e-05,0.0001333333333333335,4.1666666666665e-06,0.00102777777777778,0.00119444444444444,0.00010416666666666,6.9444444444444405e-06,0.00016666666666666,9.722222222222e-05,0.0,0.0,0.0,0.00036805555555554997,0.0,2.777777777777e-05,0.00010416666666666,2.0833333333330002e-05,0.0,0.0,0.0001166666666666665,8.125e-05,5.555555555555e-05,0.0045972222222222196,0.00035416666666666,3.472222222222e-05,0.00069444444444444,0.0006729773462782122,0.00049375,0.00121875,1.66666666666665e-05,0.0,0.0,0.00064375,5.555555555555e-05,0.0008973031283708417,0.0003520833333333335,0.01398541666666665,0.0,4.1666666666660004e-05,0.00014166666666666651,0.0001520833333333335,0.0001333333333333335,2.5e-05,1.25e-05,1.388888888888e-05,0.00026388888888888003,0.000541666666666665,0.00047916666666665005,8.333333333333e-05,0.0001375,4.1666666666660004e-05,0.00014583333333333,0.0,0.0,0.0,2.0833333333330002e-05,0.0,0.0,9.166666666666649e-05,5.555555555555e-05,0.0005625,0.0013645833333333348,0.0,0.0,2.777777777777e-05,0.0,2.777777777777e-05,1.388888888888e-05,5.83333333333335e-05,1.388888888888e-05,0.00010833333333333349,6.944444444444e-05,2.777777777777e-05,2.0833333333330002e-05,3.54166666666665e-05,6.45833333333335e-05,7.638888888888e-05
2021-11-09,0.0001375,1.388888888888e-05,0.000275,0.00017500000000000003,0.07132816072999115,4.1666666666665e-06,6.25e-05,0.00011041666666666649,0.0,0.00105555555555556,0.00130555555555556,0.00015277777777777,6.9444444444444405e-06,0.00013888888888888,5.555555555555e-05,2.083333333333e-06,0.0,0.0,0.00040277777777777,6.9444444444444405e-06,2.0833333333330002e-05,0.00021527777777777002,4.861111111111e-05,0.0,0.0,7.5e-05,0.0001166666666666665,2.0833333333330002e-05,0.00458333333333333,0.00036805555555554997,0.0,0.0005625,0.001360482629727321,0.0007895833333333351,0.0012291666666666649,1.4583333333333e-05,0.0,0.0,0.000579166666666665,2.0833333333330002e-05,0.0009717733069480464,0.000375,0.00617083333333335,6.9444444444444405e-06,6.9444444444444405e-06,0.00015625,0.0001395833333333335,8.54166666666665e-05,2.91666666666665e-05,4.1666666666665e-06,6.9444444444444405e-06,0.00020833333333332999,0.0003875,0.00045833333333333,5.555555555555e-05,8.33333333333335e-05,5.555555555555e-05,9.027777777777e-05,2.0833333333330002e-05,2.0833333333330002e-05,0.0,6.9444444444444405e-06,0.0,0.0,4.79166666666665e-05,7.638888888888e-05,0.00048611111111111,0.001016666666666665,6.9444444444444405e-06,0.0,4.861111111111e-05,0.0,6.9444444444444405e-06,6.9444444444444405e-06,3.125e-05,1.388888888888e-05,0.00010625000000000001,2.0833333333330002e-05,6.9444444444444405e-06,2.0833333333330002e-05,3.54166666666665e-05,5.83333333333335e-05,8.333333333333e-05
2021-11-10,8.33333333333335e-05,6.9444444444444405e-06,0.00025,0.00013125,0.07258069819819844,2.083333333333e-06,6.944444444444e-05,5.625e-05,0.0,0.00091666666666666,0.00100694444444444,0.00013194444444444001,6.9444444444444405e-06,0.00015972222222222,0.00010416666666666,0.0,6.9444444444444405e-06,0.0,0.0005625,1.388888888888e-05,1.388888888888e-05,0.00013888888888888,3.472222222222e-05,0.0,0.0,6.25e-05,0.0001375,4.1666666666660004e-05,0.0040625,0.00027083333333333,0.0,0.0005,0.0009969876126125514,0.000570833333333335,0.00140625,1.66666666666665e-05,0.0,0.0,0.0004020833333333335,2.777777777777e-05,0.00019939752252252292,0.0002979166666666665,0.00330625,6.9444444444444405e-06,4.861111111111e-05,0.0001520833333333335,9.166666666666649e-05,6.875e-05,4.5833333333333e-05,1.04166666666665e-05,6.9444444444444405e-06,0.00013194444444444001,0.00033958333333333345,0.00045138888888888,6.25e-05,6.45833333333335e-05,6.944444444444e-05,8.333333333333e-05,2.0833333333330002e-05,6.9444444444444405e-06,0.0,6.9444444444444405e-06,0.0,6.9444444444444405e-06,2.5e-05,8.333333333333e-05,0.00027083333333333,0.00065,6.9444444444444405e-06,0.0,2.777777777777e-05,0.0,2.0833333333330002e-05,0.0,2.91666666666665e-05,2.777777777777e-05,0.00010416666666666651,3.472222222222e-05,2.0833333333330002e-05,2.777777777777e-05,1.875e-05,5.625e-05,6.25e-05
2021-11-11,7.29166666666665e-05,0.0,0.0003895833333333335,9.58333333333335e-05,0.08172309073107095,0.0,5.555555555555e-05,5.41666666666665e-05,2.083333333333e-06,0.00072222222222222,0.0010416666666666701,5.555555555555e-05,0.0,0.00014583333333333,2.777777777777e-05,0.0,0.0,0.0,0.00050694444444444,4.1666666666660004e-05,1.388888888888e-05,0.00015972222222222,4.861111111111e-05,6.9444444444444405e-06,0.0,6.45833333333335e-05,8.54166666666665e-05,4.861111111111e-05,0.00560416666666667,0.00022222222222222,6.9444444444444405e-06,0.00044444444444444,0.0,0.0004041666666666665,0.001327083333333335,2.0833333333333e-05,0.0,0.0,0.00031875,3.472222222222e-05,0.00042899260226256567,0.0003333333333333335,0.001902083333333335,6.9444444444444405e-06,4.861111111111e-05,0.0001333333333333335,8.125e-05,9.375e-05,4.16666666666665e-05,1.66666666666665e-05,2.0833333333330002e-05,0.00029166666666666,0.00035624999999999996,0.00040277777777777003,6.25e-05,6.875e-05,4.861111111111e-05,0.00015277777777777,0.0,2.0833333333330002e-05,0.0,2.0833333333330002e-05,0.0,0.0,4.16666666666665e-05,9.027777777777e-05,0.00065277777777777,0.0009812500000000001,0.0,0.0,5.555555555555e-05,0.0,2.0833333333330002e-05,0.0,5.625e-05,1.388888888888e-05,8.95833333333335e-05,2.0833333333330002e-05,6.9444444444444405e-06,2.777777777777e-05,1.04166666666665e-05,4.3750000000000006e-05,8.333333333333e-05
2021-11-12,7.70833333333335e-05,1.388888888888e-05,0.00041666666666666653,5.41666666666665e-05,0.08876764874141901,4.1666666666665e-06,4.861111111111e-05,3.3333333333333e-05,0.0,0.00072916666666666,0.00100694444444444,0.00010416666666666,0.0,7.638888888888e-05,9.722222222222e-05,2.083333333333e-06,0.0,0.0,0.00030555555555555,6.9444444444444405e-06,2.777777777777e-05,0.00015972222222222,1.388888888888e-05,0.0,0.0,6.04166666666665e-05,2.91666666666665e-05,2.777777777777e-05,0.0059861111111111105,0.00034027777777776997,6.9444444444444405e-06,0.00045833333333333,0.0004090675057205631,0.0004,0.001160416666666665,3.3333333333333e-05,0.0,0.0,0.0002375,2.777777777777e-05,0.00020453375286041232,0.00027291666666666653,0.001064583333333335,0.0,2.777777777777e-05,8.54166666666665e-05,5.2083333333333506e-05,9.58333333333335e-05,3.3333333333333e-05,1.66666666666665e-05,0.0,0.00019444444444444,0.00034583333333333346,0.00034027777777776997,6.25e-05,6.04166666666665e-05,2.777777777777e-05,6.25e-05,0.0,6.9444444444444405e-06,0.0,5.555555555555e-05,1.388888888888e-05,0.0,7.70833333333335e-05,7.638888888888e-05,0.0008819444444444401,0.001035416666666665,0.0,0.0,3.472222222222e-05,0.0,2.0833333333330002e-05,1.388888888888e-05,2.29166666666665e-05,1.388888888888e-05,7.91666666666665e-05,5.555555555555e-05,1.388888888888e-05,6.9444444444444405e-06,1.4583333333333e-05,5.625e-05,4.861111111111e-05
